Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
11/15/2017,LT,EQ,1210.2,1210.5,1225,1206.05,1209.4,1209.5,1214.87,1801470,2.18856E+14,59161,948958,0.5268
11/16/2017,LT,EQ,1209.5,1211.1,1223.9,1209,1221.95,1219.3,1217.28,2003168,2.43841E+14,75539,1039801,0.5191
11/17/2017,LT,EQ,1219.3,1230,1239.45,1215,1224,1222.8,1225.8,2261694,2.77238E+14,65050,1117018,0.4939
11/20/2017,LT,EQ,1222.8,1240,1248,1224,1230,1229.8,1233.73,2799314,3.45361E+14,70335,1279572,0.4571
11/21/2017,LT,EQ,1229.8,1235.5,1235.5,1212.25,1221,1222.65,1223.24,2192795,2.6823E+14,100444,1372098,0.6257
11/22/2017,LT,EQ,1222.65,1225,1232,1215.15,1225,1222.7,1223.69,2266995,2.77409E+14,92911,1423867,0.6281
11/23/2017,LT,EQ,1222.7,1222,1229.2,1211.3,1213.85,1215.95,1219.65,1654930,2.01844E+14,63724,827784,0.5002
11/24/2017,LT,EQ,1215.95,1216,1224,1213.5,1222.95,1218.5,1218.88,1637839,1.99633E+14,44511,1166181,0.712
11/27/2017,LT,EQ,1218.5,1215,1234,1215,1225.05,1224.75,1224.35,1464649,1.79324E+14,54827,727693,0.4968
11/28/2017,LT,EQ,1224.75,1228,1228,1209,1210.8,1211.7,1214.5,4940494,6.00021E+14,83443,2986504,0.6045
11/29/2017,LT,EQ,1211.7,1215.45,1223,1212,1220,1217.85,1219.21,2046078,2.4946E+14,59794,1204453,0.5887
11/30/2017,LT,EQ,1217.85,1215,1223.9,1209,1221.5,1216.55,1216.71,3419336,4.16035E+14,83076,2431046,0.711
12/1/2017,LT,EQ,1216.55,1216.15,1235,1208,1211,1211.65,1223.88,1772981,2.16992E+14,58766,737768,0.4161
12/4/2017,LT,EQ,1211.65,1217,1225.1,1201.8,1214.5,1217.5,1216.87,1796642,2.18628E+14,59601,896731,0.4991
12/5/2017,LT,EQ,1217.5,1214.5,1214.5,1191.35,1210.9,1209.9,1204.73,2139688,2.57775E+14,80008,1233343,0.5764
12/6/2017,LT,EQ,1209.9,1205.9,1212,1189,1191,1191.25,1198.59,1696890,2.03387E+14,49845,994238,0.5859
12/7/2017,LT,EQ,1191.25,1196,1228.45,1196,1217,1218.4,1214.53,2476888,3.00826E+14,69570,1487302,0.6005
12/8/2017,LT,EQ,1218.4,1225,1227,1217.7,1219.2,1220.35,1222.11,2316890,2.8315E+14,52249,1676213,0.7235
12/11/2017,LT,EQ,1220.35,1224,1229,1215.25,1221,1221.85,1221.36,2227028,2.71999E+14,47688,1528889,0.6865
12/12/2017,LT,EQ,1221.85,1221.2,1221.5,1200.5,1203.4,1202.9,1207.97,2009798,2.42777E+14,59494,1369717,0.6815
12/13/2017,LT,EQ,1202.9,1204.5,1210,1185,1189.05,1189.25,1199.26,2262858,2.71375E+14,91800,1454392,0.6427
12/14/2017,LT,EQ,1189.25,1196.5,1200,1176.1,1189.8,1188.8,1184.53,1709762,2.02527E+14,64342,985664,0.5765
12/15/2017,LT,EQ,1188.8,1202,1216.25,1201,1204.9,1203.55,1206.86,2161729,2.60891E+14,90469,1238509,0.5729
12/18/2017,LT,EQ,1203.55,1195,1224,1175,1216.1,1217.9,1211.97,2851823,3.45633E+14,126552,1571241,0.551
12/19/2017,LT,EQ,1217.9,1222,1222,1213.35,1219.9,1219.9,1217.9,2878543,3.50578E+14,103993,2260452,0.7853
12/20/2017,LT,EQ,1219.9,1217.2,1240.45,1209,1233.1,1232.5,1229.09,3293207,4.04766E+14,108524,2167515,0.6582
12/21/2017,LT,EQ,1232.5,1239,1265,1237,1258.45,1258.8,1255.71,3664052,4.60097E+14,87892,1912657,0.522
12/22/2017,LT,EQ,1258.8,1260.4,1270,1253,1266,1266.15,1262.17,2490561,3.14351E+14,85609,1397629,0.5612
12/26/2017,LT,EQ,1266.15,1271.8,1275,1257.3,1261.3,1269.7,1266.48,2493302,3.15772E+14,61755,1240062,0.4974
12/27/2017,LT,EQ,1269.7,1268.9,1275.95,1251.3,1259.45,1257.85,1264.58,1675081,2.11827E+14,56707,904942,0.5402
12/28/2017,LT,EQ,1257.85,1257.5,1264.95,1249.45,1255.25,1252.75,1254.28,2850194,3.57494E+14,44080,1953112,0.6853
12/29/2017,LT,EQ,1252.75,1262,1270,1247.95,1261.4,1258.25,1258.31,1819413,2.28939E+14,53019,917410,0.5042
1/1/2018,LT,EQ,1258.25,1261,1274,1255.9,1260,1260.7,1264.26,2048058,2.58928E+14,75061,1251925,0.6113
1/2/2018,LT,EQ,1260.7,1267,1269.9,1242.85,1251.9,1249.75,1252.47,1512324,1.89414E+14,51512,659842,0.4363
1/3/2018,LT,EQ,1249.75,1255.9,1283.95,1251.5,1283,1275.3,1266.49,2720736,3.4458E+14,105904,1617287,0.5944
1/4/2018,LT,EQ,1275.3,1284.95,1320,1280.1,1313.3,1315.7,1304.37,4546456,5.93026E+14,118456,2323244,0.511
1/5/2018,LT,EQ,1315.7,1325,1328.95,1308,1311.4,1314.9,1318.26,2418902,3.18874E+14,78878,1294017,0.535
1/8/2018,LT,EQ,1314.9,1316.5,1345.95,1316.5,1335,1338.25,1334.54,3513256,4.68859E+14,105523,2241135,0.6379
1/9/2018,LT,EQ,1338.25,1340,1343,1326.4,1331.5,1332.75,1333.15,1703294,2.27075E+14,84308,1048615,0.6156
1/10/2018,LT,EQ,1332.75,1332.2,1336.5,1317.65,1322.9,1323.75,1324.82,1098019,1.45468E+14,52674,590490,0.5378
1/11/2018,LT,EQ,1323.75,1320.2,1326.8,1313.05,1321.85,1323.55,1321.61,1232290,1.6286E+14,75891,728234,0.591
1/12/2018,LT,EQ,1323.55,1325.5,1332.3,1309.75,1330,1329.15,1325.28,1825056,2.4187E+14,80506,1040513,0.5701
1/15/2018,LT,EQ,1329.15,1334.85,1351.2,1323.6,1329,1325.95,1336.87,2386631,3.19062E+14,93150,1466276,0.6144
1/16/2018,LT,EQ,1325.95,1331.05,1339.65,1323.35,1325,1326.2,1329.8,3139385,4.17476E+14,123188,2325569,0.7408
1/17/2018,LT,EQ,1326.2,1323,1357,1320.25,1356,1353.35,1338.79,2724814,3.64795E+14,102412,1710045,0.6276
1/18/2018,LT,EQ,1353.35,1360,1385,1350.45,1362.35,1360.8,1371.72,4966982,6.81332E+14,160125,3499126,0.7045
1/19/2018,LT,EQ,1360.8,1362,1378.65,1353.5,1372.95,1371.45,1370.68,2127776,2.9165E+14,76512,1185828,0.5573
1/22/2018,LT,EQ,1371.45,1289.2,1403.65,1289.2,1399,1398.85,1379.48,3067658,4.23176E+14,94858,1491755,0.4863
1/23/2018,LT,EQ,1398.85,1406,1415,1393.1,1412.6,1410.7,1404.04,4804202,6.74527E+14,141924,3171549,0.6602
1/24/2018,LT,EQ,1410.7,1407.1,1409.8,1389.8,1400.45,1401.2,1400.46,2147973,3.00815E+14,96490,1323446,0.6161
1/25/2018,LT,EQ,1401.2,1392,1427.05,1392,1417.65,1416.5,1415.78,6113475,8.65532E+14,132067,3876187,0.634
1/29/2018,LT,EQ,1416.5,1418,1441.65,1418,1432.95,1431.95,1432.46,2945415,4.2192E+14,119333,1976739,0.6711
1/30/2018,LT,EQ,1431.95,1429.95,1436.7,1406.75,1432,1429.9,1421.02,1988140,2.82519E+14,63872,961517,0.4836
1/31/2018,LT,EQ,1429.9,1431.9,1439.7,1412,1424.9,1416.5,1420.05,2614515,3.71275E+14,81361,1416158,0.5417
2/1/2018,LT,EQ,1416.5,1458.9,1470,1405.2,1458,1455.6,1452.65,8187730,1.18939E+15,187367,3735951,0.4563
2/2/2018,LT,EQ,1455.6,1448,1448,1410.05,1415,1415.45,1425.42,3621563,5.16226E+14,142561,2157444,0.5957
2/5/2018,LT,EQ,1415.45,1380,1400,1355.1,1367.3,1363.65,1374.45,3060688,4.20675E+14,88542,1764779,0.5766
2/6/2018,LT,EQ,1363.65,1319.95,1372.35,1294.25,1351.25,1353.05,1345.35,4230633,5.69167E+14,135433,2238102,0.529
2/7/2018,LT,EQ,1353.05,1370,1370,1330,1332,1333.75,1343.68,2927403,3.93351E+14,108425,1476652,0.5044
2/8/2018,LT,EQ,1333.75,1345,1359.5,1333,1346.45,1347.4,1349.63,1932082,2.6076E+14,61396,1067891,0.5527
2/9/2018,LT,EQ,1347.4,1324.8,1343,1318.1,1330,1329.25,1329.21,2029257,2.69731E+14,74036,945225,0.4658
2/12/2018,LT,EQ,1329.25,1334.55,1355,1334.55,1350,1350.5,1349.46,1543603,2.08303E+14,68005,754285,0.4887
2/14/2018,LT,EQ,1350.5,1354.7,1372.5,1345.6,1347.05,1361.2,1361.2,2310144,3.14457E+14,72068,1435320,0.6213
2/15/2018,LT,EQ,1361.2,1364.4,1370,1346.4,1350,1350.35,1359.62,1861841,2.5314E+14,53587,1034010,0.5554
2/16/2018,LT,EQ,1350.35,1358,1364,1320.45,1330,1328.4,1342.35,1424576,1.91228E+14,39401,485071,0.3405
2/19/2018,LT,EQ,1328.4,1328,1330.95,1287,1295.55,1295.5,1298.73,4275673,5.55295E+14,114932,2699267,0.6313
2/20/2018,LT,EQ,1295.5,1300,1309.6,1287.25,1289.45,1290.6,1295.76,2063972,2.6744E+14,58676,1148523,0.5565
2/21/2018,LT,EQ,1290.6,1299,1299.6,1279,1285,1282.8,1287.47,1584305,2.03974E+14,78552,850903,0.5371
2/22/2018,LT,EQ,1282.8,1278,1298,1276,1285.5,1292,1288.15,3028574,3.90125E+14,71930,1746015,0.5765
2/23/2018,LT,EQ,1292,1292.6,1305,1280.4,1303,1301.7,1295.15,2176017,2.81826E+14,67966,1030542,0.4736
2/26/2018,LT,EQ,1301.7,1306,1347.7,1306,1344,1344.25,1331.42,2239306,2.98147E+14,76700,1157466,0.5169
2/27/2018,LT,EQ,1344.25,1347.5,1355.8,1331.3,1337.2,1338.1,1339.72,2243499,3.00566E+14,101451,1447104,0.645
2/28/2018,LT,EQ,1338.1,1328,1331.6,1310.6,1318.65,1318.15,1320.91,2439968,3.22298E+14,93303,1468746,0.602
3/1/2018,LT,EQ,1318.15,1319,1332.9,1313.1,1315,1315.2,1319.69,1927606,2.54383E+14,78099,1228429,0.6373
3/5/2018,LT,EQ,1315.2,1312.7,1312.7,1297.95,1301,1300.7,1302.64,1302005,1.69604E+14,47808,701631,0.5389
3/6/2018,LT,EQ,1300.7,1308.7,1318.9,1275,1280.75,1283.4,1302.8,2381856,3.10309E+14,70324,1374384,0.577
3/7/2018,LT,EQ,1283.4,1284,1293.9,1260,1261.95,1263.3,1271.69,2156582,2.7425E+14,75126,1285616,0.5961
3/8/2018,LT,EQ,1263.3,1271.9,1289.8,1259.25,1280.3,1283.8,1269.96,3588828,4.55768E+14,99459,2685733,0.7484
3/9/2018,LT,EQ,1283.8,1285.2,1296.05,1280,1289.85,1290.5,1291.83,2508919,3.24111E+14,91260,1887199,0.7522
3/12/2018,LT,EQ,1290.5,1300,1312,1297,1310,1310.05,1304.04,2267260,2.9566E+14,65878,1478459,0.6521
3/13/2018,LT,EQ,1310.05,1311.4,1322.95,1294.05,1304,1302.75,1309.88,1915199,2.50868E+14,78413,1173670,0.6128
3/14/2018,LT,EQ,1302.75,1303,1313,1292,1304,1303.25,1301.58,1714051,2.23098E+14,51379,1037344,0.6052
3/15/2018,LT,EQ,1303.25,1304.9,1309.6,1292.1,1294.95,1295.1,1299.94,1178352,1.53179E+14,43360,658753,0.559
3/16/2018,LT,EQ,1295.1,1299.9,1303.9,1260.4,1278.8,1269.3,1279.51,5152611,6.5928E+14,95019,4026246,0.7814
3/19/2018,LT,EQ,1269.3,1280,1292,1265.85,1281,1279.55,1280.3,4452882,5.70103E+14,93583,3146681,0.7067
3/20/2018,LT,EQ,1279.55,1275,1300,1275,1292.45,1293.5,1292.59,2831066,3.6594E+14,92701,1961760,0.6929
3/21/2018,LT,EQ,1293.5,1295,1313.6,1295,1309,1309.35,1308.51,2835466,3.71025E+14,90766,1906098,0.6722
3/22/2018,LT,EQ,1309.35,1314.8,1321.4,1289,1297.4,1296.25,1303.33,1834024,2.39034E+14,59289,954035,0.5202
3/23/2018,LT,EQ,1296.25,1278.6,1283.3,1261.5,1265.1,1267.9,1269.49,2280525,2.8951E+14,88000,1431894,0.6279
3/26/2018,LT,EQ,1267.9,1268,1300.1,1268,1297.1,1297.4,1285.51,1697069,2.1816E+14,82390,913456,0.5383
3/27/2018,LT,EQ,1297.4,1307,1314,1301,1309.95,1307.55,1306.94,2003736,2.61876E+14,52840,1272980,0.6353
3/28/2018,LT,EQ,1307.55,1301.1,1325,1292.4,1309.9,1310.9,1307.65,3989865,5.21737E+14,79490,2377748,0.5959
4/2/2018,LT,EQ,1310.9,1313,1339.5,1312.05,1336,1335.95,1332.24,1302024,1.73461E+14,45220,643794,0.4945
4/3/2018,LT,EQ,1335.95,1332.75,1339,1318.05,1329.1,1330.4,1325.89,1123582,1.48974E+14,50902,601522,0.5354
4/4/2018,LT,EQ,1330.4,1331,1332.7,1290.2,1296,1296.15,1310.83,1285513,1.68509E+14,60904,662287,0.5152
4/5/2018,LT,EQ,1296.15,1314,1335.05,1311,1329.3,1328.8,1327.23,1758313,2.33368E+14,56297,805123,0.4579
4/6/2018,LT,EQ,1328.8,1305.2,1323,1305.2,1317.75,1316.55,1314.7,1492796,1.96258E+14,52913,538003,0.3604
4/9/2018,LT,EQ,1316.55,1318,1333,1317.85,1327,1327.9,1326.58,1118116,1.48327E+14,69138,638720,0.5712
4/10/2018,LT,EQ,1327.9,1328,1355.45,1328,1350,1349.9,1346.18,2177789,2.9317E+14,95505,1221250,0.5608
4/11/2018,LT,EQ,1349.9,1358.4,1359.4,1340,1350.85,1352.75,1349.54,1536552,2.07364E+14,65020,872604,0.5679
4/12/2018,LT,EQ,1352.75,1356.3,1361.4,1345.55,1357,1357.45,1353.58,1695410,2.29487E+14,79227,1034822,0.6104
4/13/2018,LT,EQ,1357.45,1362,1364.35,1340.6,1363.5,1354.85,1351.47,1320241,1.78426E+14,60095,569135,0.4311
4/16/2018,LT,EQ,1354.85,1347.9,1372,1346.15,1367.75,1368.1,1364.59,1304778,1.78048E+14,46425,569675,0.4366
4/17/2018,LT,EQ,1368.1,1370.5,1377.9,1355.2,1359.95,1359.55,1363.2,1058589,1.44307E+14,51980,479411,0.4529
4/18/2018,LT,EQ,1359.55,1363.1,1371.45,1351,1363.35,1360.1,1362.47,1459202,1.98812E+14,73970,707239,0.4847
4/19/2018,LT,EQ,1360.1,1365.1,1388.1,1361.8,1384.65,1385,1377.55,2229317,3.07101E+14,83853,1473981,0.6612
4/20/2018,LT,EQ,1385,1385,1385,1359,1368.7,1365.05,1368.75,1091415,1.49388E+14,56408,574710,0.5266
4/23/2018,LT,EQ,1365.05,1370,1378,1355.5,1356.05,1360,1366.6,1364935,1.86532E+14,36951,679752,0.498
4/24/2018,LT,EQ,1360,1355.7,1382.2,1352,1379.35,1378,1368.41,1002866,1.37233E+14,42056,477312,0.4759
4/25/2018,LT,EQ,1378,1375.9,1376.75,1356.95,1363.1,1362.9,1363.24,1536003,2.09394E+14,85358,903806,0.5884
4/26/2018,LT,EQ,1362.9,1365.5,1366.25,1330.1,1345,1347.2,1346.22,4513014,6.0755E+14,83785,2434083,0.5393
4/27/2018,LT,EQ,1347.2,1353.5,1383,1353.5,1377.5,1377.75,1369.87,1746280,2.39218E+14,67701,1035209,0.5928
4/30/2018,LT,EQ,1377.75,1381.3,1405,1381.3,1403.6,1400.9,1393.95,1309980,1.82605E+14,52781,574219,0.4383
5/2/2018,LT,EQ,1400.9,1420,1423.75,1390.1,1397.3,1403.15,1402.65,3975516,5.57627E+14,93512,2634171,0.6626
5/3/2018,LT,EQ,1403.15,1405.7,1406.55,1374.6,1376.5,1377.75,1382.69,1278892,1.76831E+14,59829,698727,0.5464
5/4/2018,LT,EQ,1377.75,1380,1386.75,1362,1365.95,1368.7,1369.74,1274703,1.74601E+14,78365,726410,0.5699
5/7/2018,LT,EQ,1368.7,1374,1393.9,1366.3,1388.45,1389.15,1380.24,1250082,1.72542E+14,50462,708466,0.5667
5/8/2018,LT,EQ,1389.15,1391.3,1393,1356.15,1364.9,1364.9,1368.49,1604486,2.19572E+14,49883,933182,0.5816
5/9/2018,LT,EQ,1364.9,1362.2,1382.6,1361.25,1375.5,1375.65,1373.27,1270004,1.74406E+14,44047,703691,0.5541
5/10/2018,LT,EQ,1375.65,1380.1,1385.2,1355.15,1362,1362.2,1373.35,1262157,1.73339E+14,40526,664111,0.5262
5/11/2018,LT,EQ,1362.2,1367.5,1389.5,1364.3,1385.4,1387.4,1377.3,1033691,1.4237E+14,40691,549140,0.5312
5/14/2018,LT,EQ,1387.4,1381.55,1399,1377,1380.05,1381.75,1385.52,1265158,1.7529E+14,34555,663333,0.5243
5/15/2018,LT,EQ,1381.75,1381,1403,1368.9,1377,1374.2,1386.17,1824434,2.52897E+14,73776,1175537,0.6443
5/16/2018,LT,EQ,1374.2,1364.9,1374.05,1358.7,1360,1362.35,1364.49,1491335,2.03491E+14,83369,914455,0.6132
5/17/2018,LT,EQ,1362.35,1368,1375,1350,1351.9,1355.95,1366.77,1833028,2.50534E+14,81002,1204439,0.6571
5/18/2018,LT,EQ,1355.95,1350,1360.6,1312,1317.4,1315.55,1336.86,2070654,2.76818E+14,118645,1057330,0.5106
5/21/2018,LT,EQ,1315.55,1311,1336.85,1311,1316.9,1313.25,1321.11,2047129,2.70448E+14,99790,1231970,0.6018
5/22/2018,LT,EQ,1313.25,1317.9,1340.9,1316.1,1320.5,1320.15,1327.72,1375132,1.8258E+14,61911,609393,0.4432
5/23/2018,LT,EQ,1320.15,1317,1350,1315,1330.95,1326.9,1332.96,1851368,2.4678E+14,76913,987377,0.5333
5/24/2018,LT,EQ,1326.9,1336,1347.5,1326.4,1340.45,1338.05,1335.53,1482329,1.97969E+14,41642,779202,0.5257
5/25/2018,LT,EQ,1338.05,1340.95,1347.6,1331.75,1339.2,1342,1340.33,1696915,2.27442E+14,81440,939883,0.5539
5/28/2018,LT,EQ,1342,1346,1384.95,1344.1,1372.05,1376.45,1368.87,2127978,2.91292E+14,75880,898751,0.4223
5/29/2018,LT,EQ,1376.45,1393.7,1424.95,1375.4,1381,1380.6,1401.18,6814062,9.54772E+14,171543,2265772,0.3325
5/30/2018,LT,EQ,1380.6,1380,1380,1357.15,1366,1365.65,1367.3,2286366,3.12614E+14,90602,1331864,0.5825
5/31/2018,LT,EQ,1365.65,1370.95,1377.45,1356,1370,1370.4,1369.19,2930988,4.01309E+14,94045,1582141,0.5398
6/1/2018,LT,EQ,1370.4,1375.8,1396,1362.6,1369.9,1372.4,1380.22,2234018,3.08343E+14,86795,1100997,0.4928
6/4/2018,LT,EQ,1372.4,1375.95,1385,1354,1361,1357.85,1369.23,1346919,1.84425E+14,56844,569455,0.4228
6/5/2018,LT,EQ,1357.85,1361.8,1361.8,1326.6,1333.05,1333.75,1336.6,1905926,2.54746E+14,101379,1156833,0.607
6/6/2018,LT,EQ,1333.75,1331,1355,1331,1350,1350.55,1348.66,1581905,2.13345E+14,85645,901156,0.5697
6/7/2018,LT,EQ,1350.55,1360.4,1366,1348.95,1350,1355.15,1358.06,2272271,3.08588E+14,84423,1508580,0.6639
6/8/2018,LT,EQ,1355.15,1349.05,1355,1331.1,1341.25,1343.95,1341.5,2483519,3.33163E+14,112854,1606267,0.6468
6/11/2018,LT,EQ,1343.95,1343,1355,1337,1341.1,1343.25,1348.18,1417401,1.91091E+14,61011,849098,0.5991
6/12/2018,LT,EQ,1343.25,1348,1368.45,1344.6,1366.9,1366.4,1358.13,1853562,2.51738E+14,75795,1036088,0.559
6/13/2018,LT,EQ,1366.4,1366.8,1368.25,1353,1355.95,1358.75,1360.93,1253808,1.70634E+14,74823,666614,0.5317
6/14/2018,LT,EQ,1358.75,1354,1359.45,1340,1342,1343,1349.22,1325652,1.7886E+14,85615,835108,0.63
6/15/2018,LT,EQ,1343,1341,1343,1323.25,1330.9,1329.9,1330.87,2660969,3.54141E+14,94316,1636641,0.6151
6/18/2018,LT,EQ,1329.9,1331.25,1337.4,1321.05,1323,1323.2,1326.78,951701,1.26269E+14,50934,525074,0.5517
6/19/2018,LT,EQ,1323.2,1318.85,1327.5,1307.05,1310.8,1310.4,1315.46,1607343,2.11439E+14,69283,896475,0.5577
6/20/2018,LT,EQ,1310.4,1311.05,1319.2,1300,1309.5,1306.75,1305.16,2207289,2.88087E+14,107266,1344602,0.6092
6/21/2018,LT,EQ,1306.75,1310,1316,1286,1288.5,1289.8,1298.54,2161971,2.80741E+14,109146,1204177,0.557
6/22/2018,LT,EQ,1289.8,1288.7,1305,1283.5,1304.05,1299.85,1296.19,3364048,4.36043E+14,102828,2002306,0.5952
6/25/2018,LT,EQ,1299.85,1301,1303.75,1264.25,1268,1268.15,1281.87,1622133,2.07936E+14,55687,804190,0.4958
6/26/2018,LT,EQ,1268.15,1268.8,1283.5,1261.1,1268.75,1270.05,1272.04,2003243,2.5482E+14,80534,1051529,0.5249
6/27/2018,LT,EQ,1270.05,1273,1275,1229,1231,1232.75,1246.3,2332129,2.90653E+14,97144,1276590,0.5474
6/28/2018,LT,EQ,1232.75,1228,1240,1206,1235.95,1234.95,1224.36,4677061,5.7264E+14,123082,2588520,0.5535
6/29/2018,LT,EQ,1234.95,1235.95,1277.95,1233.05,1275,1275.1,1263.54,2324572,2.9372E+14,71055,1261520,0.5427
7/2/2018,LT,EQ,1275.1,1277.9,1277.95,1242.9,1256.9,1255.95,1253.62,3832519,4.80454E+14,118181,2164451,0.5648
7/3/2018,LT,EQ,1255.95,1259.25,1264,1246.05,1251,1251.5,1254.06,2096700,2.62939E+14,71439,1103701,0.5264
7/4/2018,LT,EQ,1251.5,1251.9,1261.4,1243.2,1259.2,1259.5,1254.69,1842579,2.31187E+14,65327,811484,0.4404
7/5/2018,LT,EQ,1259.5,1265,1265,1245.6,1254.5,1254.45,1254.13,2006459,2.51635E+14,71028,1283558,0.6397
7/6/2018,LT,EQ,1254.45,1251,1278.25,1244.9,1263.95,1266.3,1267.02,2064484,2.61575E+14,71687,1047631,0.5075
7/9/2018,LT,EQ,1266.3,1271.8,1291.45,1263.2,1287.95,1288,1280.53,2021357,2.58841E+14,65273,1022267,0.5057
7/10/2018,LT,EQ,1288,1294.45,1298,1272.75,1283.6,1284.6,1285.12,1923397,2.47179E+14,79007,1000781,0.5203
7/11/2018,LT,EQ,1284.6,1283.55,1285.95,1271.6,1275,1274.75,1276.2,1326221,1.69252E+14,37240,809616,0.6105
7/12/2018,LT,EQ,1274.75,1280.1,1304.5,1275,1299.2,1299.75,1295.06,2777124,3.59655E+14,114115,1538422,0.554
7/13/2018,LT,EQ,1299.75,1307,1319,1287.25,1295,1298.4,1302.54,2360493,3.07465E+14,92055,766304,0.3246
7/16/2018,LT,EQ,1298.4,1300,1301.15,1277.9,1282.4,1283.1,1287.92,1593400,2.05217E+14,69143,959937,0.6024
7/17/2018,LT,EQ,1283.1,1285.05,1291,1268.8,1290,1286.85,1279.38,1598278,2.0448E+14,97013,822889,0.5149
7/18/2018,LT,EQ,1286.85,1295,1308,1283,1292.25,1292.15,1295.62,1855985,2.40465E+14,82343,916787,0.494
7/19/2018,LT,EQ,1292.15,1294.3,1296.65,1253,1261,1258.1,1269.48,1468552,1.8643E+14,60445,701246,0.4775
7/20/2018,LT,EQ,1258.1,1257.5,1289,1255.55,1270.05,1270.35,1275.79,1937969,2.47245E+14,82634,1109772,0.5726
7/23/2018,LT,EQ,1270.35,1270.5,1283,1262.2,1278.5,1279.15,1272.65,1229445,1.56465E+14,42164,715954,0.5823
7/24/2018,LT,EQ,1279.15,1285,1328,1281,1327,1324,1307.39,4071039,5.32243E+14,137367,1735304,0.4263
7/25/2018,LT,EQ,1324,1331.45,1335.95,1313.65,1324,1320.7,1325.36,2254936,2.98861E+14,65301,842868,0.3738
7/26/2018,LT,EQ,1320.7,1331.8,1346.9,1293.25,1310.3,1305.95,1311.8,7489743,9.82502E+14,158170,2845144,0.3799
7/27/2018,LT,EQ,1305.95,1313.7,1319.5,1300.5,1310.3,1311.45,1310.77,1785314,2.34014E+14,86248,817998,0.4582
7/30/2018,LT,EQ,1311.45,1312.5,1316.5,1291.2,1295.4,1295.35,1297.15,3090391,4.00871E+14,78772,2068812,0.6694
7/31/2018,LT,EQ,1295.35,1299.95,1310.45,1285,1303,1302.3,1299.43,2304148,2.99408E+14,77070,1132843,0.4917
8/1/2018,LT,EQ,1302.3,1306,1308.85,1292.95,1295.5,1298,1300.55,1924210,2.50253E+14,74408,1148789,0.597
8/2/2018,LT,EQ,1298,1294.4,1296.95,1280,1280.5,1282.4,1288.24,1415162,1.82307E+14,71341,794803,0.5616
8/3/2018,LT,EQ,1282.4,1285.2,1297.7,1283.05,1289.05,1290,1289.35,1279774,1.65007E+14,57480,508618,0.3974
8/6/2018,LT,EQ,1290,1294,1299.8,1285.8,1289,1290.45,1292.2,842106,1.08817E+14,30858,387324,0.4599
8/7/2018,LT,EQ,1290.45,1296.7,1308,1292.35,1295.1,1295.3,1298.44,1458197,1.89339E+14,52778,692133,0.4746
8/8/2018,LT,EQ,1295.3,1297.65,1308.8,1290.15,1299.5,1298.25,1300.73,1308818,1.70242E+14,59348,629865,0.4812
8/9/2018,LT,EQ,1298.25,1299.95,1303.9,1282.75,1285.5,1284.7,1291.95,1035908,1.33834E+14,40644,524852,0.5067
8/10/2018,LT,EQ,1284.7,1282.35,1295.4,1262,1266.4,1264.65,1276.53,1784956,2.27854E+14,70469,789480,0.4423
8/13/2018,LT,EQ,1264.65,1264.5,1278.8,1252,1271.35,1269.05,1269.07,1627092,2.06489E+14,59872,660252,0.4058
8/14/2018,LT,EQ,1269.05,1264.15,1266.7,1250.1,1253.6,1253.25,1259.12,2146242,2.70238E+14,78509,1374204,0.6403
8/16/2018,LT,EQ,1253.25,1247.9,1262.65,1226,1233,1231.65,1243.35,2292161,2.84995E+14,109308,1047704,0.4571
8/17/2018,LT,EQ,1231.65,1239,1247.8,1231.45,1239.4,1240.15,1240.34,1750983,2.17181E+14,87193,886545,0.5063
8/20/2018,LT,EQ,1240.15,1300,1331.9,1282,1323.05,1323.7,1310.94,11227838,1.47191E+15,317866,3535258,0.3149
8/21/2018,LT,EQ,1323.7,1335,1335,1315,1322.7,1322.55,1323.7,3057182,4.04679E+14,89172,1296756,0.4242
8/23/2018,LT,EQ,1322.55,1329.2,1363.9,1318.7,1349.95,1352.05,1348.43,8248115,1.1122E+15,229799,2705983,0.3281
8/24/2018,LT,EQ,1352.05,1353.7,1363,1341,1343,1342.9,1352.57,3506532,4.74284E+14,105516,1473963,0.4203
8/27/2018,LT,EQ,1342.9,1355,1366,1345.4,1356.95,1356.1,1357.04,2595682,3.52245E+14,81785,1149929,0.443
8/28/2018,LT,EQ,1356.1,1362.35,1366,1352,1355.85,1355.6,1357.64,1889337,2.56503E+14,63443,1011007,0.5351
8/29/2018,LT,EQ,1355.6,1356.8,1356.8,1344.7,1350.8,1351.55,1350.41,1435495,1.9385E+14,55736,794063,0.5532
8/30/2018,LT,EQ,1351.55,1351.15,1362.9,1344,1346,1346.55,1352.63,2288925,3.09608E+14,53172,1478996,0.6462
8/31/2018,LT,EQ,1346.55,1348.95,1374,1348.95,1370,1369.55,1366.6,3549583,4.85085E+14,94083,2093719,0.5898
9/3/2018,LT,EQ,1369.55,1375,1390,1360.1,1364.9,1363,1377.3,2347852,3.23369E+14,87235,1152314,0.4908
9/4/2018,LT,EQ,1363,1365,1371.6,1354.1,1359.95,1359.3,1362.95,1517216,2.06789E+14,72340,737565,0.4861
